cat,name,ra,dec,size,bri
NGC,4251,12h18m06s,+28d10m00s,4.2,2
NGC,4252,12h18m30s,+05d34m00s,1.5,1
NGC,4253,12h18m24s,+29d49m00s,1.1,1
NGC,4254,12h18m48s,+14d25m00s,5.4,2
NGC,4256,12h18m42s,+65d54m00s,4.6,2
NGC,4257,12h19m06s,+05d44m00s,1.2,1
NGC,4258,12h19m00s,+47d18m00s,18.2,3
NGC,4259,12h19m24s,+05d23m00s,1.1,1
NGC,4260,12h19m24s,+06d06m00s,2.6,2
NGC,4261,12h19m24s,+05d49m00s,3.9,2
NGC,4262,12h19m30s,+14d53m00s,2.2,2
NGC,4264,12h19m36s,+05d51m00s,1.1,1
NGC,4266,12h19m42s,+05d32m00s,2.1,1
NGC,4267,12h19m48s,+12d48m00s,3.5,2
NGC,4268,12h19m48s,+05d17m00s,1.6,1
NGC,4269,12h19m48s,+06d01m00s,1.5,1
NGC,4270,12h19m48s,+05d28m00s,2.2,1
NGC,4273,12h19m54s,+05d21m00s,2.3,2
NGC,4274,12h19m48s,+29d37m00s,6.9,2
NGC,4275,12h19m54s,+27d37m00s,1.0,1
NGC,4277,12h20m06s,+05d21m00s,0.9,1
NGC,4278,12h20m06s,+29d17m00s,3.6,2
NGC,428,01h12m54s,+00d59m00s,4.1,2
NGC,4281,12h20m24s,+05d23m00s,3.1,2
NGC,4283,12h20m18s,+29d19m00s,1.4,2
NGC,4286,12h20m42s,+29d21m00s,1.9,1
NGC,4288,12h20m36s,+46d17m00s,2.3,1
NGC,4289,12h21m00s,+03d43m00s,3.9,1
NGC,4290,12h20m48s,+58d06m00s,2.5,2
NGC,4291,12h20m18s,+75d22m00s,2.2,2
NGC,4292,12h21m18s,+04d36m00s,2.1,1
NGC,4293,12h21m12s,+18d23m00s,6.0,2
NGC,4294,12h21m18s,+11d31m00s,3.1,1
NGC,4298,12h21m30s,+14d36m00s,3.2,2
NGC,4299,12h21m42s,+11d30m00s,1.7,1
NGC,4301,12h21m36s,+04d47m00s,1.4,1
NGC,4302,12h21m42s,+14d36m00s,5.2,2
NGC,4303,12h21m54s,+04d28m00s,6.0,2
NGC,4304,12h22m12s,-33d29m00s,2.4,2
NGC,4305,12h22m06s,+12d44m00s,2.2,1
NGC,4306,12h22m06s,+12d47m00s,1.6,1
NGC,4307,12h22m06s,+09d02m00s,3.7,1
NGC,4308,12h21m54s,+30d03m00s,1.0,1
NGC,4309,12h22m12s,+07d09m00s,2.0,1
NGC,4310,12h22m24s,+29d12m00s,2.6,1
NGC,4311,12h22m24s,+29d12m00s,2.3,1
NGC,4312,12h22m30s,+15d32m00s,4.7,2
NGC,4313,12h22m36s,+11d48m00s,3.9,1
NGC,4314,12h22m36s,+29d53m00s,4.8,2
NGC,4318,12h22m42s,+08d12m00s,0.9,1
NGC,4319,12h21m42s,+75d19m00s,3.1,2
NGC,432,01h11m48s,-61d32m00s,1.5,2
NGC,4321,12h22m54s,+15d49m00s,6.9,2
NGC,4322,12h23m00s,+15d54m00s,1.3,1
NGC,4324,12h23m06s,+05d15m00s,2.5,1
NGC,4326,12h23m12s,+06d04m00s,1.7,1
NGC,4328,12h23m18s,+15d48m00s,1.5,1
NGC,4329,12h23m24s,-12d34m00s,1.2,1
NGC,433,01h15m18s,+60d08m00s,3.0,2
NGC,4331,12h22m24s,+76d11m00s,2.0,1
NGC,4332,12h22m48s,+65d51m00s,2.3,1
NGC,4333,12h23m24s,+06d02m00s,1.1,1
NGC,4334,12h23m24s,+07d28m00s,2.4,1
NGC,4335,12h23m00s,+58d27m00s,2.2,1
NGC,4337,12h23m54s,-58d08m00s,4.0,3
NGC,4339,12h23m36s,+06d05m00s,2.3,2
NGC,434,01h12m12s,-58d15m00s,1.9,1
NGC,4340,12h23m36s,+16d43m00s,4.1,2
NGC,4342,12h23m36s,+07d03m00s,1.1,1
NGC,4343,12h23m42s,+06d57m00s,2.8,1
NGC,4344,12h23m36s,+17d32m00s,1.9,1
NGC,4346,12h23m30s,+47d00m00s,3.5,2
NGC,4348,12h23m54s,-03d27m00s,3.5,1
NGC,4349,12h24m30s,-61d54m00s,16.0,3
NGC,4350,12h24m00s,+16d42m00s,3.2,2
NGC,4351,12h24m00s,+12d12m00s,2.0,1
NGC,4352,12h24m06s,+11d13m00s,1.9,1
NGC,4353,12h24m00s,+07d47m00s,1.3,1
NGC,4357,12h24m00s,+48d46m00s,3.8,1
NGC,4359,12h24m12s,+31d31m00s,3.5,1
NGC,436,01h15m36s,+58d49m00s,6.0,3
NGC,4360,12h24m18s,+09d17m00s,1.7,1
NGC,4361,12h24m30s,-18d48m00s,1.8,2
NGC,4363,12h23m30s,+74d57m00s,1.5,1
NGC,4365,12h24m30s,+07d19m00s,6.2,2
NGC,4369,12h24m36s,+39d23m00s,2.5,2
NGC,4370,12h24m54s,+07d27m00s,1.6,1
NGC,4371,12h24m54s,+11d42m00s,3.9,2
NGC,4372,12h25m48s,-72d40m00s,18.6,3
NGC,4373,12h25m18s,-39d45m00s,3.2,2
NGC,4374,12h25m06s,+12d53m00s,5.0,2
NGC,4375,12h25m00s,+28d33m00s,1.6,1
NGC,4377,12h25m12s,+14d46m00s,1.8,2
NGC,4378,12h25m18s,+04d55m00s,3.3,2
NGC,4379,12h25m12s,+15d36m00s,2.1,2
NGC,4380,12h25m24s,+10d01m00s,3.7,2
NGC,4382,12h25m24s,+18d11m00s,7.1,2
NGC,4383,12h25m24s,+16d28m00s,2.2,1
NGC,4384,12h25m12s,+54d30m00s,1.5,1
NGC,4385,12h25m42s,+00d34m00s,2.3,1
NGC,4386,12h24m30s,+75d32m00s,3.0,2
NGC,4387,12h25m42s,+12d49m00s,1.9,2
NGC,4388,12h25m48s,+12d40m00s,5.1,2
NGC,4389,12h25m36s,+45d41m00s,2.7,2
NGC,4390,12h25m48s,+10d27m00s,1.8,1
NGC,4391,12h25m18s,+64d56m00s,1.4,1
NGC,4393,12h25m48s,+27d33m00s,3.3,1
NGC,4394,12h25m54s,+18d13m00s,3.9,2
NGC,4395,12h25m48s,+33d33m00s,12.9,2
NGC,4396,12h26m00s,+15d40m00s,3.5,1
NGC,440,01h12m54s,-58d17m00s,1.0,2
NGC,4402,12h26m06s,+13d07m00s,4.1,2
NGC,4405,12h26m06s,+16d11m00s,2.0,1
NGC,4406,12h26m12s,+12d57m00s,7.4,2
NGC,4410,12h26m30s,+09d01m00s,1.3,1
NGC,4411,12h26m30s,+08d52m00s,2.2,1
NGC,4412,12h26m36s,+03d58m00s,1.5,1
NGC,4413,12h26m30s,+12d37m00s,2.5,1
NGC,4414,12h26m24s,+31d13m00s,3.6,2
NGC,4415,12h26m36s,+08d25m00s,1.5,1
NGC,4417,12h26m48s,+09d35m00s,3.6,2
NGC,4419,12h26m54s,+15d03m00s,3.4,2
NGC,442,01h14m36s,-01d01m00s,1.2,1
NGC,4420,12h27m00s,+02d30m00s,2.2,1
NGC,4421,12h27m00s,+15d28m00s,2.7,2
NGC,4423,12h27m06s,+05d52m00s,2.3,1
NGC,4424,12h27m12s,+09d25m00s,3.7,2
NGC,4425,12h27m12s,+12d44m00s,3.4,2
NGC,4428,12h27m30s,-08d10m00s,1.9,1
NGC,4429,12h27m24s,+11d07m00s,5.5,2
NGC,4430,12h27m24s,+06d15m00s,2.7,2
NGC,4431,12h27m30s,+12d18m00s,2.0,1
NGC,4433,12h27m36s,-08d17m00s,2.3,1
NGC,4434,12h27m30s,+08d09m00s,1.6,1
NGC,4435,12h27m42s,+13d05m00s,3.0,2
NGC,4436,12h27m42s,+12d19m00s,1.9,1
NGC,4438,12h27m48s,+13d01m00s,9.3,2
NGC,4439,12h28m24s,-60d06m00s,4.0,3
NGC,4440,12h27m54s,+12d18m00s,2.0,2
NGC,4441,12h27m18s,+64d48m00s,4.7,1
NGC,4442,12h28m06s,+09d48m00s,4.6,2
NGC,4444,12h28m36s,-43d16m00s,1.6,2
NGC,4445,12h28m18s,+09d26m00s,2.8,1
NGC,4448,12h28m12s,+28d37m00s,4.0,2
NGC,4449,12h28m12s,+44d06m00s,5.1,2
NGC,4450,12h28m30s,+17d05m00s,4.8,2
NGC,4451,12h28m42s,+09d16m00s,1.5,1
NGC,4452,12h28m42s,+11d45m00s,2.4,1
NGC,4453,12h28m42s,+06d30m00s,0.6,2
NGC,4454,12h28m48s,-01d56m00s,2.2,1
NGC,4455,12h28m42s,+22d49m00s,2.8,1
NGC,4457,12h29m00s,+03d34m00s,3.0,2
NGC,4458,12h29m00s,+13d15m00s,1.9,1
NGC,4459,12h29m00s,+13d59m00s,3.8,2
NGC,4460,12h28m48s,+44d52m00s,4.4,2
NGC,4461,12h29m00s,+13d11m00s,3.7,2
NGC,4462,12h29m18s,-23d10m00s,3.7,2
NGC,4463,12h30m00s,-64d48m00s,5.0,3
NGC,4464,12h29m24s,+08d10m00s,1.1,1
NGC,4466,12h29m30s,+07d42m00s,1.4,1
NGC,4467,12h29m30s,+08d00m00s,0.7,1
NGC,4468,12h29m30s,+14d03m00s,1.5,1
NGC,4469,12h29m30s,+08d45m00s,3.9,2
NGC,447,01h15m36s,+33d04m00s,2.6,1
NGC,4470,12h29m36s,+07d49m00s,1.5,1
NGC,4471,12h29m42s,+07d55m00s,0.2,1
NGC,4472,12h29m48s,+08d00m00s,8.9,3
NGC,4473,12h29m48s,+13d26m00s,4.5,2
NGC,4474,12h29m54s,+14d04m00s,2.3,2
NGC,4475,12h29m48s,+27d15m00s,2.1,1
NGC,4476,12h30m00s,+12d21m00s,1.9,1
NGC,4477,12h30m00s,+13d38m00s,4.0,2
NGC,4478,12h30m18s,+12d20m00s,2.0,2
NGC,4479,12h30m18s,+13d35m00s,1.8,1
NGC,4480,12h30m24s,+04d15m00s,2.6,1
NGC,4483,12h30m42s,+09d01m00s,1.8,1
NGC,4485,12h30m30s,+41d42m00s,2.4,2
NGC,4486,12h30m48s,+12d24m00s,7.2,3
NGC,4487,12h31m06s,-08d03m00s,4.1,2
NGC,4488,12h30m54s,+08d22m00s,3.6,1
NGC,4489,12h30m48s,+16d45m00s,2.2,1
NGC,449,01h16m06s,+33d05m00s,0.7,1
NGC,4490,12h30m36s,+41d38m00s,5.9,2
NGC,4491,12h31m00s,+11d29m00s,1.9,1
NGC,4492,12h31m00s,+08d05m00s,2.0,1
NGC,4494,12h31m24s,+25d47m00s,4.8,2
NGC,4496,12h31m36s,+03d56m00s,3.9,2
NGC,4497,12h31m30s,+11d37m00s,2.3,1
NGC,4498,12h31m42s,+16d51m00s,3.2,1
NGC,45,00h14m06s,-23d11m00s,8.1,2
NGC,450,01h15m30s,-00d52m00s,3.2,1
NGC,4500,12h31m24s,+57d58m00s,1.9,1
NGC,4501,12h32m00s,+14d25m00s,6.9,2
NGC,4503,12h32m06s,+11d11m00s,3.5,2
NGC,4504,12h32m18s,-07d34m00s,4.0,2
NGC,4506,12h32m12s,+13d25m00s,1.6,1
NGC,4507,12h35m36s,-39d55m00s,2.3,1
NGC,4509,12h33m06s,+32d06m00s,1.1,1
NGC,4515,12h33m00s,+16d15m00s,1.6,1
NGC,4516,12h33m06s,+14d34m00s,1.9,1
NGC,4517,12h32m48s,+00d07m00s,10.2,2
NGC,4519,12h33m30s,+08d39m00s,3.1,2
NGC,4522,12h33m42s,+09d10m00s,3.7,1
NGC,4523,12h33m48s,+15d10m00s,2.6,1
NGC,4525,12h33m48s,+30d17m00s,2.9,1
NGC,4526,12h34m00s,+07d42m00s,7.2,2
NGC,4527,12h34m06s,+02d39m00s,6.3,2
NGC,4528,12h34m06s,+11d19m00s,1.8,2
NGC,4531,12h34m18s,+13d05m00s,3.0,1
NGC,4532,12h34m18s,+06d28m00s,2.9,2
NGC,4533,12h34m24s,+02d20m00s,2.0,1
NGC,4534,12h34m06s,+35d31m00s,3.0,2
NGC,4535,12h34m18s,+08d12m00s,6.8,2
NGC,4536,12h34m30s,+02d11m00s,7.4,2
NGC,4539,12h34m36s,+18d12m00s,3.5,2
NGC,454,01h14m24s,-55d24m00s,1.9,2
NGC,4540,12h34m48s,+15d33m00s,2.0,2
NGC,4541,12h35m12s,-00d13m00s,1.8,1
NGC,4544,12h35m36s,+03d02m00s,2.1,1
NGC,4545,12h34m36s,+63d31m00s,2.8,1
NGC,4546,12h35m30s,-03d48m00s,3.5,2
NGC,4548,12h35m24s,+14d30m00s,5.4,2
NGC,4550,12h35m30s,+12d13m00s,3.5,2
NGC,4551,12h35m36s,+12d16m00s,2.0,2
NGC,4552,12h35m42s,+12d33m00s,4.2,2
NGC,4553,12h36m06s,-39d27m00s,2.1,2
NGC,4555,12h35m42s,+26d31m00s,1.7,1
NGC,4556,12h35m48s,+26d54m00s,1.5,1
NGC,4559,12h36m00s,+27d58m00s,10.5,2
NGC,456,01h14m24s,-73d17m00s,15.0,2
NGC,4561,12h36m06s,+19d20m00s,1.5,1
NGC,4562,12h35m36s,+25d51m00s,2.5,1
NGC,4564,12h36m24s,+11d26m00s,3.1,2
NGC,4565,12h36m18s,+25d59m00s,16.2,2
NGC,4566,12h35m54s,+54d13m00s,1.5,1
NGC,4567,12h36m30s,+11d15m00s,3.0,2
NGC,4568,12h36m36s,+11d14m00s,4.6,2
NGC,4569,12h36m48s,+13d10m00s,9.5,2
NGC,457,01h19m06s,+58d20m00s,13.0,3
NGC,4570,12h36m54s,+07d15m00s,4.1,2
NGC,4571,12h36m54s,+14d13m00s,3.8,2
NGC,4575,12h37m54s,-40d32m00s,2.2,1
NGC,4576,12h37m36s,+04d22m00s,1.4,1
NGC,4578,12h37m30s,+09d33m00s,3.6,2
NGC,4579,12h37m42s,+11d49m00s,5.4,2
NGC,4580,12h37m48s,+05d22m00s,2.4,1
NGC,4584,12h38m18s,+13d07m00s,1.5,1
NGC,4586,12h38m30s,+04d19m00s,4.4,2
NGC,4589,12h37m24s,+74d12m00s,3.0,2
NGC,4590,12h39m30s,-26d45m00s,12.0,3
NGC,4592,12h39m18s,-00d32m00s,4.6,2
NGC,4593,12h39m42s,-05d21m00s,4.0,2
NGC,4594,12h40m00s,-11d37m00s,8.9,3
NGC,4595,12h39m54s,+15d18m00s,1.8,1
NGC,4596,12h39m54s,+10d11m00s,3.9,2
NGC,4597,12h40m12s,-05d48m00s,3.6,2
NGC,4601,12h40m48s,-40d54m00s,2.2,2
NGC,4602,12h40m36s,-05d08m00s,3.6,2
NGC,4603,12h40m54s,-40d59m00s,3.8,2
NGC,4605,12h40m00s,+61d37m00s,5.5,2
NGC,4606,12h41m00s,+11d55m00s,2.8,2
NGC,4607,12h41m12s,+11d53m00s,3.2,1
NGC,4608,12h41m12s,+10d09m00s,3.2,2
NGC,4609,12h42m18s,-62d58m00s,5.0,3
NGC,461,01h17m18s,-33d50m00s,1.2,2
NGC,4612,12h41m30s,+07d19m00s,2.2,1
NGC,4616,12h42m18s,-40d39m00s,1.6,2
NGC,4617,12h41m06s,+50d26m00s,3.1,1
NGC,4618,12h41m30s,+41d09m00s,4.4,2
NGC,4619,12h41m42s,+35d04m00s,1.5,1
NGC,4620,12h42m00s,+12d57m00s,2.0,1
NGC,4621,12h42m00s,+11d39m00s,5.1,2
NGC,4622,12h42m36s,-40d45m00s,2.1,2
NGC,4623,12h42m12s,+07d41m00s,2.6,1
NGC,4625,12h41m54s,+41d16m00s,2.4,1
NGC,4627,12h42m00s,+32d34m00s,2.7,1
NGC,4630,12h42m30s,+03d58m00s,1.7,1
NGC,4631,12h42m06s,+32d32m00s,15.1,2
NGC,4632,12h42m30s,-00d05m00s,3.2,2
NGC,4633,12h42m36s,+14d21m00s,2.1,1
NGC,4634,12h42m42s,+14d18m00s,2.4,1
NGC,4635,12h42m36s,+19d57m00s,2.0,1
NGC,4636,12h42m48s,+02d41m00s,6.2,2
NGC,4637,12h42m54s,+11d26m00s,1.5,1
NGC,4638,12h42m48s,+11d26m00s,2.8,2
NGC,4639,12h42m54s,+13d15m00s,2.9,2
NGC,4642,12h43m18s,-00d39m00s,2.0,1
NGC,4643,12h43m18s,+01d59m00s,3.4,2
NGC,4644,12h42m42s,+55d09m00s,1.8,1
NGC,4645,12h44m12s,-41d45m00s,2.2,1
NGC,4646,12h42m54s,+54d51m00s,0.7,1
NGC,4647,12h43m30s,+11d35m00s,3.0,2
NGC,4648,12h41m48s,+74d25m00s,2.2,1
NGC,4649,12h43m42s,+11d33m00s,7.2,3
NGC,4651,12h43m42s,+16d24m00s,3.8,2
NGC,4653,12h43m54s,-00d34m00s,2.6,1
NGC,4654,12h44m00s,+13d08m00s,4.7,2
NGC,4656,12h44m00s,+32d10m00s,13.8,2
NGC,4657,12h44m12s,+32d12m00s,1.2,2
NGC,4658,12h44m36s,-10d05m00s,2.2,1
NGC,4659,12h44m30s,+13d31m00s,1.8,1
NGC,466,01h17m12s,-58d55m00s,2.1,2
NGC,4660,12h44m30s,+11d11m00s,2.8,2
NGC,4661,12h45m12s,-40d49m00s,1.1,2
NGC,4662,12h44m30s,+37d07m00s,2.5,1
NGC,4663,12h44m48s,-10d12m00s,1.4,1
NGC,4665,12h45m06s,+03d03m00s,4.2,2
NGC,4666,12h45m06s,-00d28m00s,4.5,2
NGC,4668,12h45m30s,-00d32m00s,1.4,1
NGC,4669,12h44m48s,+54d53m00s,1.7,1
NGC,467,01h19m12s,+03d18m00s,2.4,2
NGC,4670,12h45m18s,+27d08m00s,1.8,1
NGC,4672,12h46m18s,-41d43m00s,1.9,2
NGC,4673,12h45m36s,+27d04m00s,1.2,1
NGC,4674,12h46m06s,-08d39m00s,1.9,1
NGC,4675,12h45m36s,+54d44m00s,1.6,1
NGC,4676,12h46m06s,+30d44m00s,2.8,1
NGC,4677,12h47m00s,-41d35m00s,2.9,1
NGC,4679,12h47m30s,-39d34m00s,2.3,1
NGC,4682,12h47m18s,-10d04m00s,2.8,1
NGC,4683,12h47m42s,-41d32m00s,2.1,1
NGC,4684,12h47m18s,-02d43m00s,2.9,1
NGC,4686,12h46m42s,+54d33m00s,2.3,1
NGC,4687,12h47m24s,+35d21m00s,1.2,1
NGC,4688,12h47m48s,+04d20m00s,3.3,1
NGC,4689,12h47m48s,+13d46m00s,4.0,2
NGC,4691,12h48m12s,-03d20m00s,3.2,2
NGC,4692,12h47m54s,+27d13m00s,1.4,1
NGC,4694,12h48m12s,+10d59m00s,3.6,2
NGC,4695,12h47m30s,+54d23m00s,1.3,1
NGC,4696,12h48m48s,-41d19m00s,3.5,2
NGC,4697,12h48m36s,-05d48m00s,6.0,2
NGC,4698,12h48m24s,+08d29m00s,4.3,2
NGC,4699,12h49m00s,-08d40m00s,3.5,2
NGC,470,01h19m42s,+03d25m00s,3.0,2
NGC,4700,12h49m06s,-11d25m00s,3.0,2
NGC,4701,12h49m12s,+03d23m00s,3.0,1
NGC,4703,12h49m18s,-09d07m00s,2.8,1
NGC,4704,12h48m48s,+41d55m00s,1.2,1
NGC,4705,12h49m24s,-05d12m00s,3.0,1
NGC,4706,12h49m54s,-41d17m00s,2.2,1
NGC,4707,12h48m24s,+51d10m00s,2.3,1
NGC,4708,12h49m42s,-11d06m00s,1.6,1
NGC,4709,12h50m06s,-41d23m00s,2.7,2
NGC,4710,12h49m36s,+15d10m00s,5.1,2
NGC,4712,12h49m36s,+25d28m00s,2.6,1
NGC,4713,12h50m00s,+05d19m00s,2.8,2
NGC,4715,12h49m48s,+27d49m00s,2.0,1
NGC,4718,12h50m30s,-05d17m00s,2.1,1
NGC,4719,12h50m06s,+33d09m00s,1.8,1
NGC,4724,12h50m54s,-14d20m00s,1.5,1
NGC,4725,12h50m24s,+25d30m00s,11.0,2
NGC,4727,12h51m00s,-14d20m00s,1.6,1
NGC,4728,12h50m30s,+27d26m00s,1.1,2
NGC,4729,12h51m48s,-41d08m00s,1.3,2
NGC,473,01h19m54s,+16d33m00s,2.2,1
NGC,4730,12h52m00s,-41d09m00s,1.2,2
NGC,4731,12h51m00s,-06d24m00s,6.5,2
NGC,4733,12h51m06s,+10d55m00s,2.3,1
NGC,4734,12h51m12s,+04d52m00s,1.2,1
NGC,4735,12h51m00s,+28d56m00s,0.7,1
NGC,4736,12h50m54s,+41d07m00s,11.0,3
NGC,4738,12h51m06s,+28d48m00s,2.3,1
NGC,4739,12h51m36s,-08d25m00s,1.7,1
NGC,474,01h20m06s,+03d25m00s,7.9,2
NGC,4742,12h51m48s,-10d27m00s,2.3,2
NGC,4745,12h51m18s,+27d26m00s,0.7,2
NGC,4746,12h51m54s,+12d05m00s,2.5,1
NGC,4747,12h51m48s,+25d47m00s,3.6,1
NGC,4749,12h51m12s,+71d38m00s,1.9,1
NGC,4750,12h50m06s,+72d52m00s,2.3,2
NGC,4753,12h52m24s,-01d12m00s,5.4,2
NGC,4754,12h52m18s,+11d19m00s,4.7,2
NGC,4755,12h53m36s,-60d20m00s,10.0,3
NGC,4756,12h52m54s,-15d25m00s,2.0,1
NGC,4757,12h52m48s,-10d19m00s,1.8,1
NGC,4758,12h52m42s,+15d51m00s,3.2,1
NGC,4760,12h53m06s,-10d30m00s,1.8,1
NGC,4762,12h52m54s,+11d14m00s,8.7,2
NGC,4763,12h53m24s,-17d00m00s,1.7,1
NGC,4765,12h53m12s,+04d28m00s,1.4,1
NGC,4766,12h53m06s,-10d23m00s,1.6,1
NGC,4767,12h53m54s,-39d43m00s,2.6,1
NGC,4771,12h53m24s,+01d16m00s,4.0,1
NGC,4772,12h53m30s,+02d10m00s,3.3,1
NGC,4773,12h53m36s,-08d38m00s,2.0,1
NGC,4774,12h53m12s,+36d49m00s,0.6,1
NGC,4775,12h53m48s,-06d37m00s,2.2,2
NGC,4777,12h54m00s,-08d47m00s,2.3,1
NGC,4779,12h53m48s,+09d44m00s,2.3,1
NGC,4780,12h54m06s,-08d37m00s,2.1,1
NGC,4781,12h54m24s,-10d32m00s,3.5,2
NGC,4782,12h54m36s,-12d34m00s,1.5,2
NGC,4783,12h54m36s,-12d33m00s,1.7,2
NGC,4784,12h54m36s,-10d37m00s,1.8,1
NGC,4786,12h54m30s,-06d52m00s,2.0,1
NGC,4789,12h54m18s,+27d04m00s,1.7,2
NGC,4790,12h54m54s,-10d15m00s,1.8,1
NGC,4792,12h55m06s,-12d30m00s,1.1,2
NGC,4793,12h54m36s,+28d56m00s,2.9,2
NGC,4794,12h55m12s,-12d37m00s,2.3,1
NGC,4795,12h55m00s,+08d04m00s,1.7,1
NGC,4798,12h55m00s,+27d25m00s,1.3,1
NGC,48,00h14m00s,+48d14m00s,1.7,1
NGC,4800,12h54m36s,+46d32m00s,1.8,2
NGC,4807,12h55m30s,+27d31m00s,1.2,1
NGC,4808,12h55m48s,+04d18m00s,2.7,2
NGC,4809,12h54m48s,+02d39m00s,1.9,1
NGC,4810,12h54m48s,+02d38m00s,0.8,1
NGC,4814,12h55m24s,+58d21m00s,3.2,1
NGC,4815,12h58m00s,-64d57m00s,3.0,3
NGC,4816,12h56m12s,+27d45m00s,1.6,1
NGC,4818,12h56m48s,-08d31m00s,4.5,2
NGC,4819,12h56m30s,+26d59m00s,1.2,1
NGC,4821,12h56m30s,+26d57m00s,0.7,1
NGC,4825,12h57m12s,-13d40m00s,2.0,1
NGC,4826,12h56m42s,+21d41m00s,9.3,3
NGC,4827,12h56m42s,+27d11m00s,1.7,1
NGC,4833,12h59m36s,-70d53m00s,13.5,3
NGC,4835,12h58m06s,-46d15m00s,3.4,2
NGC,4837,12h56m54s,+48d18m00s,1.4,1
NGC,4839,12h57m24s,+27d30m00s,4.2,1
NGC,484,01h19m36s,-58d31m00s,2.2,2
NGC,4840,12h57m30s,+27d37m00s,0.6,1
NGC,4841,12h57m30s,+28d29m00s,1.9,2
NGC,4842,12h57m36s,+27d29m00s,0.6,1
NGC,4845,12h58m00s,+01d35m00s,5.0,2
NGC,4848,12h58m06s,+28d15m00s,1.8,1
NGC,4849,12h58m12s,+26d24m00s,2.2,1
NGC,485,01h21m24s,+07d01m00s,1.9,1
NGC,4850,12h58m24s,+27d58m00s,1.6,1
NGC,4852,13h00m06s,-59d36m00s,11.0,2
NGC,4853,12h58m36s,+27d36m00s,1.2,1
NGC,4856,12h59m18s,-15d02m00s,4.6,2
NGC,4858,12h59m00s,+28d07m00s,0.4,1
NGC,4859,12h59m00s,+26d49m00s,1.7,1
NGC,4860,12h59m06s,+28d07m00s,1.0,1
NGC,4861,12h59m00s,+34d52m00s,4.1,1
NGC,4864,12h59m12s,+27d59m00s,0.6,1
NGC,4865,12h59m18s,+28d05m00s,1.4,1
NGC,4866,12h59m30s,+14d10m00s,6.5,2
NGC,4867,12h59m18s,+27d58m00s,1.1,1
NGC,4868,12h59m06s,+37d19m00s,1.7,1
NGC,4869,12h59m24s,+27d55m00s,1.1,1
NGC,4871,12h59m30s,+27d57m00s,0.5,1
NGC,4872,12h59m36s,+27d57m00s,1.0,1
NGC,4873,12h59m36s,+27d59m00s,0.8,1
NGC,4874,12h59m36s,+27d58m00s,2.7,2
NGC,4876,12h59m42s,+27d55m00s,0.4,1
NGC,4877,13h00m24s,-15d17m00s,2.7,1
NGC,488,01h21m48s,+05d15m00s,5.2,2
NGC,4880,13h00m12s,+12d29m00s,3.3,2
NGC,4881,13h00m00s,+28d15m00s,1.0,1
NGC,4886,13h00m00s,+27d59m00s,0.8,1
NGC,4887,13h00m36s,-14d40m00s,1.6,1
NGC,4889,13h00m06s,+27d58m00s,3.0,2
NGC,4892,13h00m00s,+26d54m00s,1.6,1
NGC,4895,13h00m18s,+28d12m00s,2.3,1
NGC,4896,13h00m30s,+28d21m00s,1.3,1
NGC,4897,13h00m54s,-13d27m00s,2.8,1
NGC,4899,13h00m54s,-13d57m00s,2.7,2
NGC,4900,13h00m36s,+02d30m00s,2.3,2
NGC,4902,13h01m00s,-14d31m00s,3.0,2
NGC,4904,13h01m00s,-00d02m00s,2.3,1
NGC,4907,13h00m48s,+28d09m00s,1.4,1
NGC,4908,13h00m54s,+28d02m00s,1.1,1
NGC,491,01h21m24s,-34d03m00s,1.5,1
NGC,4911,13h00m54s,+27d47m00s,1.3,1
NGC,4914,13h00m42s,+37d19m00s,3.6,2
NGC,4915,13h01m30s,-04d33m00s,1.7,2
NGC,4919,13h01m18s,+27d48m00s,1.4,1
NGC,4921,13h01m24s,+27d53m00s,2.7,1
NGC,4922,13h01m24s,+29d19m00s,2.1,1
NGC,4923,13h01m30s,+27d51m00s,1.3,1
NGC,4924,13h02m12s,-14d58m00s,0.7,1
NGC,4926,13h01m54s,+27d37m00s,1.4,1
NGC,4928,13h03m00s,-08d05m00s,1.3,1
NGC,4929,13h02m42s,+28d03m00s,1.5,1
NGC,493,01h22m12s,+00d57m00s,3.8,1
NGC,4930,13h04m06s,-41d25m00s,3.6,2
NGC,4931,13h03m00s,+28d02m00s,2.0,1
NGC,4933,13h03m54s,-11d29m00s,2.5,1
NGC,4936,13h04m18s,-30d32m00s,1.9,2
NGC,4939,13h04m12s,-10d20m00s,5.8,2
NGC,4941,13h04m12s,-05d33m00s,3.7,2
NGC,4942,13h04m18s,-07d39m00s,1.8,1
NGC,4944,13h03m48s,+28d11m00s,1.9,1
NGC,4945,13h05m24s,-49d28m00s,20.0,2
NGC,4947,13h05m24s,-35d20m00s,2.8,2
NGC,4948,13h04m54s,-07d57m00s,1.8,1
NGC,495,01h22m54s,+33d28m00s,1.5,1
NGC,4951,13h05m06s,-06d30m00s,3.3,2
NGC,4952,13h05m00s,+29d08m00s,1.6,1
NGC,4957,13h05m12s,+27d34m00s,1.3,1
NGC,4958,13h05m48s,-08d01m00s,4.1,2
NGC,4961,13h05m48s,+27d44m00s,1.7,1
NGC,4965,13h07m12s,-28d14m00s,2.6,1
NGC,4966,13h06m18s,+29d04m00s,1.2,1
NGC,497,01h22m24s,-00d53m00s,2.4,1
NGC,4971,13h06m54s,+28d32m00s,1.3,1
